#######################,###### LOG FILE #######,#######################
2009-01-23 17:56:24
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 59
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
103,631,479
378,576,439
381,609,500
414,564,535
262,567,713
139,427,680
438,479,651
430,466,649
425,449,625
445,420,592
442,401,597
510,408,608
473,404,583
447,360,596
481,384,578
488,413,562
477,389,589
481,391,584
478,395,585
495,393,581
480,393,575
486,382,585
483,390,574
486,385,575
489,384,579
478,391,572
488,370,568
483,382,572
490,386,568
460,374,549
421,369,540
470,380,542
440,358,545
472,387,511
457,371,520
460,370,489
462,378,472
455,394,460
458,398,459
433,369,480
457,382,492
467,390,485
446,379,494
467,397,481
459,384,487
