#######################,###### LOG FILE #######,#######################
2009-01-15 17:47:40
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
104,600,495
343,586,487
333,594,486
336,567,484
384,540,490
400,540,487
367,524,466
341,549,482
339,520,477
345,529,472
347,512,470
334,525,471
343,516,467
