#######################,###### LOG FILE #######,#######################
2009-01-23 17:43:43
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
89,520,398
428,597,365
232,637,434
330,589,454
387,569,452
332,604,457
344,599,490
397,577,473
365,581,474
445,529,475
419,611,580
256,460,487
355,541,500
399,550,500
362,494,468
259,553,466
377,556,481
347,598,465
345,581,481
357,548,434
