#######################,###### LOG FILE #######,#######################
2009-01-15 17:47:33
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
107,580,476
351,608,485
317,609,483
347,579,470
358,572,476
350,575,472
339,556,476
349,535,474
337,524,472
340,537,473
335,519,466
337,539,465
344,533,464
345,532,464
357,529,460
350,534,456
