#######################,###### LOG FILE #######,#######################
2008-11-20 11:20:15
#######################,#######################,#######################
Idade:, 30
Altura:, 1.65
Peso:, 65
Sexo:, Masculino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
53,501,472
348,535,479
352,537,476
324,534,469
276,546,511
377,508,507
354,541,514
358,536,498
360,537,478
355,542,467
338,554,492
301,550,486
320,553,535
335,513,486
354,529,498
356,521,483
360,533,454
310,537,500
270,519,496
384,525,521
332,544,509
371,541,495
358,549,499
360,557,489
327,563,500
273,554,461
351,555,611
366,527,480
375,546,524
365,539,477
363,543,462
309,555,496
378,518,519
339,545,502
360,532,494
363,548,503
322,552,468
286,563,505
386,539,493
363,526,475
354,541,476
293,535,450
357,533,530
341,539,520
360,519,507
361,540,488
344,534,498
312,545,457
294,564,542
357,541,475
340,540,476
304,537,445
279,531,563
361,528,486
353,543,503
