#######################,###### LOG FILE #######,#######################
2009-01-22 17:58:11
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
56,527,492
461,564,512
548,559,506
583,807,303
641,947,421
592,692,527
539,609,541
522,546,494
571,679,550
525,719,510
493,688,504
481,662,496
506,676,509
527,684,509
518,666,504
516,675,497
508,678,496
495,670,492
517,675,498
517,661,497
516,671,501
521,677,498
509,669,497
520,677,497
512,676,503
514,670,497
519,679,506
510,675,502
512,674,501
514,672,505
512,671,508
510,673,504
512,674,503
510,673,500
512,674,501
508,675,501
512,677,502
512,676,505
508,673,501
512,675,510
511,677,507
509,673,505
511,674,504
512,673,505
512,675,506
507,670,507
516,675,508
512,672,505
512,674,507
515,672,504
514,673,504
522,684,499
513,673,501
513,673,505
515,676,507
514,672,504
515,676,508
