#######################,###### LOG FILE #######,#######################
2009-01-23 18:04:37
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 47
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
99,511,553
428,540,540
515,566,551
503,830,839
538,659,647
453,594,609
417,629,651
465,617,618
465,618,620
463,615,620
450,621,631
473,630,655
458,620,643
485,600,615
456,616,631
462,621,637
455,635,635
462,689,636
