#######################,###### LOG FILE #######,#######################
2009-01-23 17:57:29
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 59
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
83,513,522
341,558,536
364,569,527
351,562,518
435,517,485
343,610,475
527,581,487
417,515,130
550,718,231
577,647,334
557,555,400
517,533,415
473,597,359
430,610,438
442,600,332
457,634,370
442,599,349
466,591,385
475,555,367
483,585,356
495,582,352
470,549,355
472,540,358
