#######################,###### LOG FILE #######,#######################
2009-01-15 18:04:52
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 48
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
106,596,485
352,610,502
600,454,549
266,656,520
488,570,561
500,514,525
0,601,423
343,600,496
601,459,515
78,707,639
183,478,409
550,547,584
504,540,543
0,761,485
276,521,471
477,478,530
425,521,596
159,407,585
322,544,555
512,595,577
191,498,462
483,550,528
493,472,545
242,607,508
318,560,522
495,597,528
387,534,491
193,612,455
439,509,479
520,519,530
0,521,297
157,539,492
501,609,530
470,553,539
71,586,522
342,560,471
572,494,509
393,532,508
153,373,525
387,573,514
95,609,445
253,500,432
554,473,507
487,531,584
215,411,453
360,535,494
544,603,530
386,573,534
221,543,518
419,549,505
535,510,559
244,611,460
409,538,497
493,577,558
95,613,558
256,542,475
498,454,502
519,516,556
0,478,388
207,631,505
536,596,553
0,650,544
270,558,451
497,490,494
480,480,542
168,446,490
330,546,537
520,562,530
441,536,540
151,482,492
382,577,507
554,508,531
299,622,613
137,510,496
440,496,544
561,594,555
162,499,493
247,453,498
414,539,507
539,519,534
0,760,410
185,590,508
467,525,562
489,563,520
0,793,479
267,594,447
369,488,456
404,507,474
322,559,507
336,531,489
376,537,506
369,567,499
345,557,509
322,565,474
335,544,471
355,566,474
326,562,476
