#######################,###### LOG FILE #######,#######################
2009-01-22 17:36:03
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
53,509,459
346,550,460
351,553,468
352,561,477
325,569,463
350,597,488
355,626,523
353,625,505
355,619,504
358,607,501
347,594,510
399,559,513
410,557,509
348,557,515
366,555,513
328,564,518
351,540,503
344,543,504
336,535,502
342,554,510
338,548,504
341,548,507
341,547,506
342,549,505
339,546,497
344,552,504
351,551,507
343,555,509
341,551,503
342,552,503
345,551,504
345,546,504
340,552,506
341,552,504
346,552,504
344,553,503
343,551,506
343,552,503
346,552,505
349,548,503
347,554,504
343,553,504
344,554,504
343,554,503
344,550,503
342,551,503
340,548,503
338,561,507
342,553,504
341,552,503
344,550,502
343,554,503
344,552,502
338,549,499
342,551,501
343,555,503
342,550,498
342,551,498
344,553,501
340,551,498
342,553,497
341,549,500
338,549,497
341,545,496
345,553,498
338,552,498
342,549,499
342,556,501
345,553,498
343,552,498
343,552,496
340,551,497
343,551,496
342,552,492
343,555,495
344,550,493
343,554,497
350,551,496
341,555,496
345,552,496
340,556,495
339,555,497
332,552,497
341,550,494
335,549,494
346,554,498
342,556,496
342,557,495
352,563,500
366,562,490
