#######################,###### LOG FILE #######,#######################
2009-01-15 18:13:12
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 64
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
92,554,448
381,602,444
374,613,436
382,636,436
397,649,433
433,607,416
412,615,407
459,604,425
447,583,409
473,549,331
475,495,351
547,431,347
517,458,356
544,474,377
494,477,370
510,468,348
502,454,356
508,470,361
515,465,365
512,471,366
504,464,369
