#######################,###### LOG FILE #######,#######################
2009-01-23 17:43:35
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
96,537,505
361,525,442
365,536,445
372,601,436
350,750,341
489,628,389
462,632,457
463,617,454
454,631,386
514,643,417
504,694,469
462,683,465
473,667,472
473,658,461
461,652,468
450,679,472
465,666,475
471,680,471
466,672,473
466,668,477
471,661,468
475,658,473
461,672,471
465,669,471
483,641,475
472,673,475
446,630,484
465,678,455
436,653,480
443,653,459
455,666,469
455,670,473
459,671,473
