#######################,###### LOG FILE #######,#######################
2009-01-23 18:09:49
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 60
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
38,431,455
384,510,499
342,496,494
327,526,481
338,521,483
334,523,477
355,535,479
347,537,479
343,533,481
345,534,479
343,533,478
339,532,483
335,536,485
341,539,488
341,522,485
339,542,488
350,577,504
365,578,505
343,524,502
341,522,482
350,524,484
341,539,494
342,518,483
340,550,502
350,532,495
352,558,494
345,536,476
341,532,478
337,540,485
347,538,487
