#######################,###### LOG FILE #######,#######################
2009-01-15 17:56:38
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 58
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
103,540,450
345,566,469
328,582,478
338,608,496
341,607,498
345,595,498
330,600,504
402,547,504
385,550,493
336,542,487
360,536,475
326,554,485
350,543,481
331,537,495
344,533,481
341,542,481
346,549,477
