#######################,###### LOG FILE #######,#######################
2009-01-23 18:03:33
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 47
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
108,544,510
476,531,524
420,561,555
136,470,486
413,497,537
576,570,548
0,633,561
300,565,498
601,452,542
188,398,469
562,625,599
286,475,562
292,548,495
480,566,542
436,428,530
158,497,466
470,520,550
474,517,523
0,560,487
343,478,503
559,486,557
290,666,637
166,391,508
396,528,560
512,570,538
118,646,378
195,526,419
579,482,527
311,736,624
368,476,497
369,519,445
496,572,620
0,599,652
247,617,449
568,451,509
312,706,647
296,415,443
439,537,522
467,542,586
183,538,454
413,523,515
532,503,592
111,499,438
382,465,424
529,577,567
0,534,435
212,570,439
626,410,541
287,465,467
536,685,609
269,512,469
565,464,547
374,641,544
305,520,512
470,527,512
501,604,630
7,448,423
303,502,393
586,508,550
230,668,612
313,442,488
417,517,473
555,527,593
0,564,440
277,634,409
598,431,541
333,708,579
347,440,487
451,510,487
504,584,559
118,491,510
314,611,473
547,394,583
0,726,339
233,428,441
554,573,577
447,558,515
219,543,480
360,548,475
463,386,525
186,737,708
273,318,551
416,510,549
514,603,523
118,533,570
257,498,471
576,494,512
315,678,651
339,491,529
405,492,478
518,566,574
28,657,517
197,514,462
606,471,530
331,631,631
381,556,493
478,679,686
445,509,584
58,490,395
313,512,460
364,508,471
330,495,482
378,509,470
346,527,461
351,515,459
351,525,470
357,530,478
338,554,466
355,564,481
350,556,463
358,575,467
343,550,492
335,540,488
350,557,515
339,554,496
336,534,474
316,510,470
338,568,566
331,574,523
359,525,479
338,529,460
