#######################,###### LOG FILE #######,#######################
2009-01-15 18:02:04
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 65
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
111,558,416
259,642,454
587,564,594
55,559,365
215,573,385
490,566,519
258,692,604
252,546,451
307,537,475
327,542,388
378,508,445
566,522,548
155,618,394
165,525,366
471,648,564
382,489,535
235,643,350
536,458,540
347,626,512
363,558,424
337,621,480
591,558,578
0,380,0
273,614,390
494,528,526
186,718,577
413,538,479
319,525,459
458,582,531
369,569,517
294,570,368
356,524,457
566,480,534
195,466,394
494,624,559
458,321,265
200,606,356
359,517,497
542,518,534
76,531,414
234,523,404
534,581,567
360,533,540
473,496,535
306,527,488
429,572,481
481,598,564
231,621,408
458,514,511
479,556,553
280,492,434
289,552,449
552,644,564
76,465,385
281,579,403
583,478,511
0,744,455
231,508,394
521,562,544
364,586,571
286,628,380
468,486,498
453,535,524
342,470,389
271,566,454
81,552,408
194,667,378
516,499,533
268,659,541
404,554,438
375,590,556
423,502,519
343,513,391
383,512,465
511,493,509
242,577,477
291,439,425
345,596,494
542,533,527
94,565,390
260,572,351
200,833,579
239,625,386
384,604,493
530,551,529
59,520,384
326,538,448
567,418,491
71,665,489
251,614,404
210,573,400
389,558,467
