#######################,###### LOG FILE #######,#######################
2009-01-15 18:04:35
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 48
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
352,524,471
341,520,478
303,523,472
333,584,504
318,580,467
362,527,474
368,520,466
375,550,466
329,567,452
331,629,492
352,541,484
364,553,483
360,511,472
355,518,478
335,513,464
336,576,454
370,504,467
381,542,504
361,530,462
348,561,470
278,616,503
368,529,482
349,545,466
366,537,483
349,525,466
358,516,470
314,515,461
331,543,482
352,530,443
346,529,472
366,535,493
362,514,481
334,529,471
309,503,538
378,523,527
339,536,517
326,518,508
344,554,521
337,514,495
317,539,514
332,547,492
345,562,498
356,528,478
347,525,455
348,527,429
287,583,443
339,522,494
356,540,502
346,518,499
324,559,530
333,554,467
329,539,465
346,547,479
370,551,485
371,538,462
345,542,464
286,603,495
377,536,506
364,548,478
380,543,485
360,543,491
327,532,493
312,616,515
296,528,454
373,531,461
373,522,448
362,531,448
307,563,462
385,529,470
344,542,474
365,551,483
352,523,465
341,499,464
334,545,454
338,568,459
341,547,486
338,536,460
365,523,450
344,539,436
285,629,490
356,532,522
359,533,481
372,539,488
349,524,480
351,518,478
299,517,454
356,566,518
294,513,447
365,523,476
368,510,455
243,662,536
399,508,516
352,556,477
209,522,532
357,535,461
341,537,453
361,538,449
353,539,443
349,543,444
350,547,447
357,530,449
357,541,455
376,543,457
307,532,450
