#######################,###### LOG FILE #######,#######################
2009-01-15 17:57:49
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
80,487,509
345,506,520
357,507,515
374,509,520
363,498,504
399,482,522
440,461,475
594,259,217
499,477,400
556,498,434
540,480,392
514,465,338
471,484,338
448,458,389
498,428,382
511,399,402
517,411,394
531,438,389
498,435,382
503,434,386
504,423,385
511,425,391
506,429,384
503,425,380
507,437,388
495,433,377
500,429,368
