#######################,###### LOG FILE #######,#######################
2009-01-15 17:48:09
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
92,519,479
404,574,498
447,568,515
519,492,517
795,907,995
642,685,427
541,629,510
497,653,547
376,633,486
484,707,525
502,658,544
504,681,537
509,678,535
500,665,525
501,682,531
490,669,527
503,671,531
