#######################,###### LOG FILE #######,#######################
2008-09-30 10:53:34
#######################,#######################,#######################
Idade:, 30
Altura:, 1.65
Peso:, 65
Sexo:, Masculino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
83,504,533
368,512,529
398,537,525
478,543,463
146,467,796
149,601,347
486,518,476
429,508,546
410,519,619
441,489,584
526,422,751
508,467,567
493,444,686
502,467,666
500,472,640
500,463,671
508,466,666
498,467,663
491,471,652
503,476,669
507,468,659
503,468,663
502,463,664
502,465,670
505,470,650
506,449,652
495,457,638
502,446,629
505,446,646
505,440,644
505,446,643
495,444,644
506,446,647
501,440,642
500,443,650
