#######################,###### LOG FILE #######,#######################
2009-01-23 17:33:38
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 58
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
80,490,502
341,450,485
367,515,474
354,516,461
352,521,461
281,470,467
424,509,514
349,431,493
354,500,494
366,516,476
340,542,471
316,556,476
362,444,524
355,508,503
361,502,473
356,501,466
305,533,474
363,445,529
341,440,496
359,483,462
320,570,486
322,533,457
337,461,525
358,497,489
351,494,488
364,533,453
365,503,463
327,504,423
311,469,543
342,476,502
415,510,495
348,515,472
347,512,460
303,582,471
343,466,535
339,464,489
341,527,488
409,508,454
344,524,434
322,425,529
327,465,481
424,501,496
348,530,474
353,531,477
338,437,535
339,513,503
357,470,466
365,549,453
359,514,454
305,475,473
392,505,554
331,409,508
330,482,501
343,499,509
326,481,535
347,515,533
370,449,469
327,533,477
335,506,452
349,509,443
366,460,429
379,480,447
284,416,443
380,537,521
346,470,474
332,533,493
355,515,470
347,488,462
321,565,463
273,487,517
346,481,513
349,512,494
377,485,482
356,525,464
347,470,442
269,448,483
397,512,508
378,425,477
306,586,539
295,523,498
342,434,490
376,540,511
369,470,473
348,546,475
339,481,455
310,511,484
402,490,532
347,424,495
371,502,471
335,546,479
320,549,457
361,487,546
360,486,480
363,500,480
389,534,462
335,534,475
353,527,434
316,444,526
338,495,501
391,503,490
357,475,453
349,497,480
334,541,474
296,521,518
362,468,486
332,477,480
372,501,461
338,521,474
345,511,457
357,523,456
306,467,468
