#######################,###### LOG FILE #######,#######################
2009-01-23 18:10:39
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 60
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
103,493,494
382,500,500
412,468,531
493,468,513
516,270,654
552,225,568
526,269,524
495,463,548
462,440,534
403,390,537
455,383,548
480,375,553
488,360,557
473,361,551
462,387,547
463,399,549
473,371,542
473,385,551
472,363,559
461,373,552
468,391,552
477,391,552
478,370,560
484,380,547
469,385,551
482,384,550
477,378,559
489,384,563
478,378,560
460,385,559
426,441,542
475,376,558
469,352,584
501,404,533
455,398,551
434,406,551
442,401,562
471,366,544
444,372,563
453,386,567
457,384,578
455,389,576
453,395,573
466,390,574
465,389,574
457,394,571
