#######################,###### LOG FILE #######,#######################
2009-01-23 17:37:29
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
86,440,476
412,546,348
456,717,233
600,631,229
509,677,372
547,605,428
471,558,410
420,505,386
469,559,333
474,569,326
484,604,365
489,597,363
466,588,362
466,565,355
478,547,357
395,595,296
477,641,465
485,618,370
515,655,383
491,576,367
531,622,392
