#######################,###### LOG FILE #######,#######################
2009-01-23 18:10:18
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 60
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
97,507,560
321,482,561
309,482,583
340,501,582
339,503,574
275,430,591
289,424,469
388,498,448
414,419,451
439,446,411
463,511,350
566,465,318
545,504,320
506,509,359
459,484,351
458,482,348
473,499,356
485,489,351
480,480,351
469,485,357
479,490,352
485,486,350
475,484,353
480,490,354
477,486,355
481,487,353
478,488,350
477,486,351
470,494,354
448,592,368
477,489,347
461,461,364
508,556,342
488,515,316
454,496,350
428,479,346
459,516,346
462,530,344
457,523,348
458,522,352
459,526,345
466,529,347
447,533,360
460,526,353
474,511,354
