#######################,###### LOG FILE #######,#######################
2009-01-15 18:06:53
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 48
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
449,578,524
382,624,478
548,538,153
582,503,354
576,473,410
568,489,415
507,416,371
434,420,360
444,427,400
458,464,384
481,448,359
480,454,373
486,410,365
483,435,358
474,448,371
479,453,363
485,452,369
478,460,358
465,454,363
484,457,362
