#######################,###### LOG FILE #######,#######################
2009-01-15 17:47:58
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
354,612,497
357,589,477
380,589,488
344,659,492
370,693,502
349,645,509
370,632,499
379,573,491
413,570,504
403,536,494
288,530,496
352,552,486
343,525,465
351,532,457
337,523,466
352,533,461
335,532,460
334,522,457
