#######################,###### LOG FILE #######,#######################
2009-01-22 17:46:40
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
110,600,492
397,579,488
468,517,477
510,577,506
517,561,558
535,629,410
508,579,477
490,661,518
508,647,523
509,673,469
498,669,460
513,683,492
498,673,470
491,679,471
514,664,498
490,673,467
486,671,452
491,664,485
511,667,470
503,669,471
488,674,477
500,667,472
493,671,460
482,674,488
500,673,480
487,667,461
488,675,477
481,678,460
497,675,477
514,687,496
496,671,484
502,662,479
500,671,482
526,671,487
488,676,471
496,661,478
500,666,471
498,674,481
500,666,475
492,664,484
540,682,475
558,674,465
498,668,471
473,677,484
480,664,485
468,678,478
488,668,481
485,671,479
479,667,489
483,665,475
488,673,488
