#######################,###### LOG FILE #######,#######################
2009-01-22 17:22:01
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 57
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
90,488,489
331,506,477
346,494,484
350,498,477
367,514,474
482,529,521
488,431,500
588,643,180
599,657,450
541,552,1014
329,778,353
556,678,378
486,636,363
426,626,386
425,599,409
439,615,409
471,640,401
478,643,396
477,633,404
501,615,407
497,624,404
