#######################,###### LOG FILE #######,#######################
2009-01-15 17:43:54
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
496,624,558
0,69,0
333,500,492
527,492,511
431,586,581
165,441,444
356,567,500
498,559,539
366,596,599
117,466,452
398,475,482
342,500,497
425,572,525
491,587,563
0,279,35
334,496,494
484,515,515
332,483,466
386,556,473
534,466,509
259,613,592
309,501,430
297,547,503
527,601,497
158,538,602
242,354,342
474,509,501
549,527,552
0,313,65
346,525,489
529,521,511
424,667,594
20,855,635
308,534,458
488,482,505
419,589,594
344,551,562
495,596,527
346,572,622
38,558,560
432,486,426
527,500,515
79,588,582
244,595,478
485,615,572
37,329,0
336,533,496
463,527,513
501,508,555
79,662,513
356,539,506
497,575,537
317,637,630
213,479,509
417,509,454
514,462,545
0,385,0
357,494,488
471,595,563
461,645,574
387,587,489
488,467,507
335,566,534
262,507,473
371,576,531
527,573,536
215,509,607
434,588,513
576,495,524
80,421,0
349,573,520
33,752,599
455,565,515
481,515,489
311,588,348
258,540,456
391,564,509
398,501,500
364,524,517
230,586,516
322,534,534
353,503,476
