#######################,###### LOG FILE #######,#######################
2009-01-15 18:05:59
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 48
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
394,422,446
375,469,475
366,479,435
362,462,466
309,428,458
366,490,485
340,486,464
308,493,505
327,537,489
379,626,504
394,644,518
378,657,515
343,635,500
325,597,491
401,599,517
474,536,535
372,554,499
314,596,513
371,555,520
328,557,489
326,542,486
343,539,484
350,547,477
336,528,451
325,548,463
365,570,477
