#######################,###### LOG FILE #######,#######################
2009-01-23 17:53:17
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 65
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
95,513,478
353,567,487
350,571,488
352,588,481
328,605,485
337,555,457
356,556,447
361,538,432
360,524,444
352,522,432
359,510,430
350,531,446
361,536,445
348,508,429
350,539,442
358,506,444
361,525,456
358,534,439
354,512,445
