#######################,###### LOG FILE #######,#######################
2009-01-23 17:33:56
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 58
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
98,482,522
429,449,699
84,745,1002
398,491,542
517,556,496
331,298,561
0,722,554
394,439,510
512,435,518
372,552,590
0,628,11
415,507,477
449,630,608
444,344,579
0,1020,0
356,484,589
342,616,640
193,237,553
468,582,560
544,451,537
296,407,524
215,501,457
479,379,511
477,555,545
311,325,516
324,607,614
523,572,520
0,651,386
457,309,488
404,488,565
461,455,505
208,518,657
454,532,526
159,460,330
349,434,457
380,500,515
338,485,601
173,673,639
402,496,530
521,419,476
293,515,541
50,573,748
429,540,576
457,537,527
391,363,545
0,529,384
373,481,579
522,391,493
335,588,658
0,538,0
399,506,456
464,646,612
442,381,597
337,670,714
246,531,548
469,438,556
464,541,558
193,396,576
247,777,678
456,582,516
468,474,545
368,449,449
92,471,490
447,490,538
524,449,489
263,545,545
0,364,660
480,524,503
450,550,585
384,409,545
0,577,670
445,466,557
500,408,508
174,607,598
0,378,627
441,526,500
465,594,568
231,284,587
186,664,758
430,428,533
422,450,532
371,556,679
0,486,154
456,514,457
380,488,578
331,503,439
344,446,437
361,442,448
393,519,588
293,467,456
204,542,409
449,491,535
468,438,512
162,475,646
368,530,576
404,533,464
505,576,491
50,398,194
333,454,402
444,511,528
336,533,497
345,535,497
272,525,524
