#######################,###### LOG FILE #######,#######################
2009-01-22 17:57:05
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
109,589,436
255,585,502
493,559,524
312,453,485
515,452,489
330,649,551
241,482,392
451,645,585
337,605,577
238,546,429
443,524,482
57,639,585
303,532,481
528,632,599
249,661,553
279,530,439
459,517,486
432,577,579
192,359,348
475,564,506
271,607,497
230,522,446
441,521,482
445,563,562
200,355,429
352,604,533
491,616,550
259,653,552
256,561,429
361,492,470
538,542,509
2,692,628
255,517,493
477,557,503
468,608,564
185,641,475
255,516,442
505,560,500
409,557,500
200,481,308
406,592,512
493,574,533
177,695,474
273,518,482
479,506,500
471,483,497
158,571,503
353,616,599
240,612,424
341,524,457
403,467,483
455,538,619
275,534,602
444,594,596
369,634,547
165,577,424
299,533,497
507,521,508
296,560,462
284,585,473
344,552,564
508,597,551
306,665,521
373,480,463
289,571,491
442,557,563
463,592,508
166,575,428
364,505,495
477,481,478
101,529,564
325,592,477
455,567,532
484,591,493
158,533,427
381,507,514
482,514,528
35,684,540
285,554,509
398,509,551
439,556,579
189,581,490
311,542,472
457,502,499
267,541,453
234,591,497
301,528,462
477,520,477
476,539,516
224,505,484
