#######################,###### LOG FILE #######,#######################
2009-01-15 17:53:10
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 51
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
98,541,581
230,571,614
315,549,480
461,485,534
453,567,589
446,560,558
229,554,569
298,567,467
588,427,533
278,666,669
329,489,498
224,570,599
397,537,523
0,548,524
529,544,579
97,623,791
334,572,452
526,463,525
278,611,668
399,594,563
260,538,566
437,520,530
526,485,475
289,526,474
408,608,549
550,583,539
82,535,523
368,504,462
526,525,533
0,529,618
307,609,559
506,578,565
224,630,673
246,569,488
475,478,545
319,605,577
245,520,377
446,603,568
525,557,525
108,503,330
298,552,482
540,460,518
0,577,541
514,574,546
270,614,624
254,554,483
418,466,515
422,510,581
197,687,561
478,613,522
102,556,562
495,501,539
136,625,627
351,655,630
458,451,549
437,580,577
418,572,540
453,560,550
137,557,550
293,609,620
260,489,495
453,578,547
457,625,475
380,513,495
530,483,503
104,577,544
361,518,527
493,594,546
291,614,612
254,525,460
435,543,513
536,495,493
37,697,689
386,542,516
503,566,523
149,646,618
355,528,489
441,513,544
324,609,594
279,530,530
412,550,555
439,566,497
34,454,400
405,512,471
524,523,498
64,374,186
325,569,520
469,536,532
283,672,623
251,529,458
457,490,442
340,571,602
282,576,561
344,543,534
411,534,523
296,528,522
337,541,525
366,554,523
324,540,504
355,533,510
351,548,510
346,547,506
339,544,508
