#######################,###### LOG FILE #######,#######################
2009-01-15 17:41:50
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 45
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
77,510,491
311,592,522
511,515,515
535,501,565
141,0,233
528,456,524
493,407,496
559,412,448
447,402,478
413,414,443
470,393,466
438,378,466
434,387,460
458,384,454
487,372,468
474,408,454
466,366,425
464,389,436
458,399,415
