#######################,###### LOG FILE #######,#######################
2009-01-23 18:07:39
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
91,469,432
355,516,429
337,527,425
364,579,446
387,574,454
359,616,439
358,660,446
418,654,473
406,666,493
393,654,486
393,635,497
393,616,512
395,603,509
391,576,515
370,600,541
359,575,512
372,593,504
338,580,483
358,564,464
