#######################,###### LOG FILE #######,#######################
2009-01-22 17:41:57
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 70
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
91,390,450
380,422,458
358,485,471
340,542,469
347,550,464
341,589,464
327,601,446
326,609,463
364,619,464
356,625,460
384,584,463
373,545,468
399,531,484
345,555,467
382,524,502
297,524,481
361,570,483
343,503,463
347,523,462
354,520,469
344,516,459
336,511,453
347,516,461
355,527,459
344,516,469
352,514,460
341,521,453
346,515,456
335,514,458
354,500,459
342,513,468
353,518,466
345,515,462
350,518,467
347,520,463
346,518,465
346,518,463
346,515,463
349,513,462
337,508,464
342,518,464
342,513,465
349,519,464
347,516,464
342,520,463
345,517,466
347,517,462
346,514,462
347,516,468
335,512,463
351,514,465
354,521,464
342,511,467
354,516,467
334,513,453
345,516,464
346,514,461
348,513,458
342,511,463
350,516,456
346,514,462
349,514,458
350,518,461
353,516,465
332,512,461
337,522,457
349,514,462
351,516,453
341,522,462
344,518,462
360,513,464
362,512,466
349,515,462
352,522,466
348,507,469
346,519,462
336,512,456
346,519,460
342,515,464
349,516,466
352,518,463
350,512,472
345,516,468
352,512,462
344,519,476
337,526,464
347,508,459
