#######################,###### LOG FILE #######,#######################
2009-01-15 17:59:31
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 55
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
83,551,474
326,569,475
348,565,483
362,541,484
371,556,491
380,522,472
358,527,473
356,523,474
343,530,481
350,528,479
350,520,482
331,513,474
355,532,474
