#######################,###### LOG FILE #######,#######################
2009-01-15 18:08:21
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 43
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
91,490,453
393,594,483
373,621,452
352,552,465
346,513,457
223,320,422
352,410,453
424,410,442
436,379,449
485,338,462
487,380,442
515,403,471
516,367,467
499,372,472
491,357,469
501,382,468
502,382,468
501,375,471
500,372,470
501,378,470
