#######################,###### LOG FILE #######,#######################
2009-01-22 17:19:35
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 57
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
356,540,463
362,534,457
357,557,449
349,543,441
343,501,474
340,525,493
325,555,512
340,514,488
423,528,520
181,567,490
375,517,503
440,472,502
221,665,504
495,474,494
335,672,496
359,580,491
346,545,496
326,564,497
298,537,509
389,447,481
301,505,493
370,504,473
358,550,494
354,433,436
238,454,525
382,615,513
325,525,518
331,566,451
245,580,474
321,463,429
359,554,501
347,521,496
375,535,489
294,570,535
437,534,472
399,499,491
326,540,483
353,570,470
354,573,453
350,445,490
349,575,479
175,549,471
341,563,485
352,511,456
348,550,465
388,539,462
353,538,448
307,571,455
386,614,481
341,471,447
339,512,465
348,571,492
348,610,466
306,454,493
343,577,489
349,530,495
347,491,477
358,591,459
355,667,504
386,524,427
359,496,486
312,579,493
361,459,513
285,549,468
319,520,497
315,501,491
342,540,486
395,427,427
337,515,484
354,513,499
306,481,465
327,591,453
332,528,460
297,446,458
352,552,488
368,518,474
370,541,465
339,541,460
250,538,496
373,531,495
337,538,485
341,537,475
334,536,479
343,527,473
