#######################,###### LOG FILE #######,#######################
2009-01-15 17:54:59
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 51
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
69,516,484
352,540,487
411,548,532
469,560,517
388,509,487
380,587,395
287,632,53
529,533,410
571,427,430
587,411,457
477,403,278
443,478,306
494,556,368
509,508,355
524,518,353
522,497,349
508,517,341
496,515,353
520,512,351
506,506,337
505,507,342
509,494,338
506,493,340
503,488,345
485,511,368
493,485,337
502,494,348
491,491,343
