#######################,###### LOG FILE #######,#######################
2008-09-26 19:18:03
#######################,#######################,#######################
Idade:, 34
Altura:, 1.68
Peso:, 72
Sexo:, Masculino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
92,483,655
349,518,654
353,503,610
378,508,584
388,506,564
388,524,572
372,525,567
417,507,560
350,533,579
352,508,577
356,503,561
357,505,539
348,513,559
339,512,550
352,515,553
368,518,543
316,526,535
355,526,544
323,518,537
