#######################,###### LOG FILE #######,#######################
2009-01-15 18:10:10
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 46
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
104,577,554
213,514,481
450,522,501
508,534,531
0,735,543
173,569,508
520,526,532
509,474,492
198,395,503
226,536,532
451,553,493
501,568,515
5,727,609
275,553,507
537,516,530
455,547,507
254,401,576
318,522,527
462,556,517
518,605,561
182,669,550
389,568,466
527,452,546
189,752,523
196,601,482
332,533,526
480,561,548
281,539,490
173,516,496
510,493,529
25,800,515
201,577,540
379,543,494
524,526,502
23,492,428
180,456,473
452,536,484
526,513,508
136,352,513
150,542,462
390,609,501
528,519,540
81,560,487
220,484,483
440,526,506
512,522,518
308,385,510
432,570,499
553,528,525
0,776,619
210,571,490
489,501,494
481,478,498
291,489,526
400,538,504
522,574,547
0,485,328
244,508,471
449,558,498
521,469,533
261,441,504
228,509,528
365,535,529
519,582,527
102,630,595
285,547,492
435,516,500
464,639,614
227,522,552
506,533,534
484,603,582
120,589,544
348,539,509
570,499,525
354,628,541
182,518,510
376,581,511
546,564,514
319,540,614
223,537,569
450,549,559
531,461,547
248,723,616
419,521,512
520,559,531
377,572,659
264,554,485
398,535,484
535,502,526
214,554,477
212,549,497
368,511,524
507,594,526
373,561,588
272,572,541
440,511,504
401,521,484
