#######################,###### LOG FILE #######,#######################
2009-01-22 17:36:25
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
97,527,502
347,571,507
353,583,514
367,574,512
367,579,514
361,588,509
362,598,556
403,635,554
405,627,548
424,639,532
343,626,506
336,612,484
325,573,471
358,539,454
357,499,445
361,490,441
364,419,427
413,430,419
429,400,411
444,388,421
436,426,449
481,427,462
436,306,460
428,411,456
428,397,464
433,392,454
438,392,451
434,390,461
435,389,464
441,421,451
441,400,451
437,390,442
439,397,447
440,402,453
431,395,455
440,400,452
439,395,453
441,396,450
443,389,448
438,395,450
452,386,449
436,396,456
438,396,452
435,391,450
445,395,450
440,395,451
438,394,452
440,394,450
433,396,452
435,392,451
443,403,450
444,391,448
438,394,448
443,393,446
440,392,448
439,398,445
440,391,449
445,394,447
442,394,445
440,399,446
444,395,447
432,395,438
441,395,445
440,399,448
440,391,448
434,393,452
442,396,449
444,397,450
441,392,451
441,395,449
439,396,449
436,396,451
443,396,449
