#######################,###### LOG FILE #######,#######################
2009-01-23 18:11:19
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 60
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
97,474,472
370,493,475
375,484,493
384,484,488
469,542,453
552,597,174
619,575,164
524,593,333
490,570,444
450,564,444
409,539,406
380,485,333
387,534,321
490,519,370
511,521,362
496,520,354
464,538,347
449,527,329
469,528,354
494,533,363
367,523,308
469,527,340
459,552,343
446,561,361
464,527,352
465,539,342
467,534,339
464,534,354
461,546,356
468,544,346
471,545,345
463,542,358
471,536,344
473,543,350
466,547,356
