#######################,###### LOG FILE #######,#######################
2009-01-23 17:56:15
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 59
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
91,512,493
443,563,546
339,574,544
322,517,524
338,544,528
360,522,506
330,522,530
345,528,495
332,529,516
343,520,507
331,522,508
341,508,521
353,525,510
347,537,505
340,524,507
326,526,516
345,525,513
