#######################,###### LOG FILE #######,#######################
2009-01-15 17:59:51
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 55
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
342,515,455
296,553,442
301,607,452
330,618,467
345,561,463
357,472,419
329,536,474
346,522,465
343,524,467
362,549,488
344,548,471
343,540,476
323,546,474
