#######################,###### LOG FILE #######,#######################
2009-01-15 18:03:15
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 65
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
515,414,418
468,389,459
490,391,443
532,385,425
533,395,446
490,379,432
498,390,431
506,391,441
523,388,445
505,404,458
491,377,446
491,399,454
496,329,406
476,418,464
