#######################,###### LOG FILE #######,#######################
2008-11-20 15:18:37
#######################,#######################,#######################
Idade:, 22
Altura:, 1.87
Peso:, 85
Sexo:, Masculino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
85,520,493
349,558,503
349,566,508
332,555,499
355,554,465
338,547,440
370,564,434
377,548,446
356,549,438
362,548,438
349,540,417
364,523,443
398,527,417
406,529,373
384,533,368
399,539,369
415,550,342
465,581,349
469,548,356
448,524,349
460,516,351
459,521,353
456,530,353
464,516,344
455,524,350
459,512,353
456,519,349
457,517,350
456,521,351
461,517,349
454,520,351
456,518,352
457,518,355
457,513,349
457,516,348
457,518,352
457,516,347
460,521,352
452,524,348
459,525,350
463,523,348
