#######################,###### LOG FILE #######,#######################
2008-11-20 15:12:08
#######################,#######################,#######################
Idade:, 22
Altura:, 1.87
Peso:, 85
Sexo:, Masculino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
102,524,507
355,541,501
358,518,471
355,539,491
301,548,511
281,565,566
347,522,489
351,528,494
387,540,479
395,528,460
301,522,465
307,483,394
403,510,494
337,532,504
351,493,519
356,559,514
341,512,493
281,556,470
300,559,585
326,522,503
378,539,490
375,523,439
377,543,456
301,504,416
337,544,556
339,483,428
385,554,518
359,541,498
298,507,487
257,564,535
376,499,541
408,535,488
413,508,456
283,541,446
305,484,385
422,505,496
366,523,493
351,519,514
283,563,481
303,551,580
323,507,492
377,502,445
387,532,448
281,497,399
381,550,496
