#######################,###### LOG FILE #######,#######################
2009-01-22 17:51:03
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
106,540,503
489,473,535
692,515,187
416,811,249
463,720,452
515,553,487
486,578,444
422,774,456
436,689,451
481,642,451
464,655,452
479,683,439
447,645,462
465,664,451
456,667,446
466,664,448
474,680,447
478,661,452
458,663,454
462,664,458
465,659,450
458,660,445
463,653,461
465,666,452
468,664,458
469,664,451
452,666,450
463,661,453
470,664,454
472,667,459
460,663,446
458,674,460
467,651,457
463,660,449
463,668,450
468,667,451
474,659,449
460,659,450
457,658,456
465,658,447
462,662,455
456,661,455
461,665,457
458,666,448
461,659,444
468,665,451
476,652,450
478,666,443
451,670,449
457,668,472
458,658,466
446,661,461
453,658,457
453,651,453
456,670,454
463,663,453
465,664,427
441,639,437
454,651,443
511,694,469
469,612,411
463,649,395
444,646,422
453,642,425
449,660,417
455,656,434
458,660,419
461,654,422
