#######################,###### LOG FILE #######,#######################
2009-01-15 17:46:56
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
82,546,447
361,515,481
350,555,468
367,537,481
337,520,478
327,524,475
279,497,484
397,629,507
331,510,459
359,536,452
293,609,446
363,515,461
352,555,468
366,517,465
352,519,463
330,495,451
322,507,463
370,613,452
363,517,458
375,515,452
370,514,426
282,537,413
375,524,468
380,533,471
382,502,461
354,508,449
289,547,405
386,612,509
315,533,488
369,516,440
327,504,444
320,529,456
360,535,469
364,535,466
374,509,465
363,490,443
334,525,475
305,581,433
384,513,456
384,503,460
359,507,430
303,525,405
376,511,441
351,561,451
366,523,449
373,502,458
367,519,457
319,557,461
368,536,490
278,545,454
380,540,459
351,505,444
355,467,442
284,595,451
350,522,465
358,556,463
363,518,454
366,503,454
350,507,455
324,583,490
319,545,441
396,535,457
371,493,448
363,534,454
258,590,432
368,512,460
357,594,465
366,500,450
344,502,448
317,574,483
360,606,460
338,490,446
380,533,451
364,533,434
314,494,414
386,535,452
335,567,453
368,537,485
350,523,459
336,530,439
339,548,488
320,531,465
391,548,460
363,507,449
360,519,436
286,544,450
342,527,475
351,572,481
374,511,474
345,522,463
350,525,479
332,529,454
313,499,478
381,567,475
323,534,465
359,519,465
356,532,456
340,507,439
313,562,435
360,524,490
341,559,469
363,528,474
350,521,472
332,536,475
297,513,459
369,615,503
290,515,474
348,516,467
365,479,484
329,558,530
313,507,554
337,519,530
344,546,532
373,524,502
296,516,482
374,611,481
303,509,459
361,526,471
380,530,462
377,526,474
215,643,484
361,532,493
359,569,474
363,517,455
351,504,438
297,507,443
365,548,455
342,526,439
374,514,439
366,509,443
367,514,440
349,512,435
317,541,434
354,522,455
360,539,459
348,533,456
353,523,457
344,546,460
344,543,444
347,551,447
