#######################,###### LOG FILE #######,#######################
2009-01-15 18:02:44
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 65
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
99,560,496
374,575,491
349,615,490
354,618,478
374,624,486
395,614,447
362,396,324
465,429,410
474,430,417
476,390,431
461,369,416
482,393,421
478,400,431
476,400,423
486,403,418
475,404,423
