#######################,###### LOG FILE #######,#######################
2009-01-23 17:47:57
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 68
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
87,532,520
375,555,526
404,513,503
469,459,442
508,433,437
478,57,257
538,339,389
457,512,453
305,424,462
470,460,455
417,344,429
457,420,419
479,358,417
463,409,423
448,472,420
406,414,428
426,423,431
432,406,421
