#######################,###### LOG FILE #######,#######################
2009-01-15 17:37:56
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 56
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
98,502,457
353,536,454
353,541,462
333,536,458
313,575,504
325,559,505
337,564,513
371,545,513
378,542,524
369,552,521
344,539,520
346,550,520
343,532,507
334,546,520
347,551,533
349,542,520
346,545,521
324,532,506
336,548,515
