#######################,###### LOG FILE #######,#######################
2009-01-15 18:00:16
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 55
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
89,526,484
363,581,487
431,534,488
450,543,501
485,496,509
213,180,476
509,392,482
489,368,508
575,437,498
445,395,459
444,378,472
458,399,461
468,375,458
487,402,474
459,371,465
463,384,460
459,385,457
460,380,461
462,382,456
462,383,460
460,385,456
510,391,459
461,382,448
452,382,449
