#######################,###### LOG FILE #######,#######################
2009-01-15 18:10:39
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 46
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
102,565,526
373,508,497
270,606,554
388,616,493
456,683,406
418,640,399
469,687,351
494,649,396
466,625,440
561,571,377
528,588,337
488,605,394
483,625,399
475,638,373
490,613,379
504,609,380
500,616,381
505,622,381
494,618,389
493,636,388
504,553,333
502,612,382
524,628,392
508,593,372
