#######################,###### LOG FILE #######,#######################
2009-01-22 18:01:02
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
361,530,426
364,530,423
355,520,419
357,523,409
382,585,491
354,521,432
356,516,408
360,528,420
365,537,428
361,537,423
363,540,427
361,538,427
367,538,424
364,538,424
367,537,424
360,537,424
363,538,428
362,540,424
363,537,425
368,538,425
374,555,455
357,501,411
363,523,413
368,537,428
364,542,435
364,537,418
366,538,422
366,541,425
364,540,425
363,540,423
360,541,424
364,543,425
360,541,426
366,542,425
368,536,423
367,541,429
361,533,425
364,538,425
363,534,420
358,527,417
355,529,417
360,540,423
365,543,424
363,542,425
361,526,412
363,545,425
359,536,417
355,537,425
366,550,433
370,547,423
364,545,421
363,548,420
363,538,435
372,531,414
368,553,431
367,551,423
368,554,427
364,553,427
373,550,424
364,556,429
367,552,426
370,553,426
367,553,426
368,551,418
367,551,429
360,553,426
363,556,427
367,559,429
363,557,429
367,557,427
368,553,425
364,557,431
365,555,426
370,562,423
365,554,425
373,570,452
369,563,441
365,555,431
364,549,446
364,546,435
367,543,440
363,550,447
354,546,435
359,542,440
356,553,446
359,546,437
364,548,431
359,547,440
361,548,427
358,551,435
363,549,429
372,540,430
351,541,436
359,548,430
365,544,429
362,542,429
363,537,430
364,542,428
361,543,429
362,546,429
355,537,423
360,547,431
358,542,427
359,545,432
330,496,389
