#######################,###### LOG FILE #######,#######################
2009-01-15 17:50:21
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 74
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
101,555,440
392,558,438
369,577,449
345,607,439
271,634,388
374,542,450
369,556,431
333,537,429
361,514,433
356,518,428
356,524,433
361,523,431
360,525,430
373,509,427
356,529,422
353,516,425
356,524,433
371,521,434
357,529,436
353,540,446
357,532,449
365,514,447
324,521,445
325,527,444
