#######################,###### LOG FILE #######,#######################
2009-01-15 17:37:26
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 56
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
100,549,548
283,535,529
249,515,558
422,571,599
0,647,737
496,509,503
481,497,514
125,473,547
327,529,529
523,553,496
142,531,527
317,484,493
568,445,492
247,566,463
476,578,526
435,548,490
183,545,482
408,503,482
491,510,539
133,442,493
338,535,510
113,632,509
257,545,451
418,533,515
158,572,416
454,566,567
432,586,532
209,513,460
453,497,534
410,554,544
538,549,528
73,593,549
299,504,517
514,533,472
176,546,603
216,600,502
447,544,495
461,565,500
138,582,522
363,510,515
523,489,512
53,691,600
266,638,465
438,546,507
440,561,525
157,482,505
352,548,525
529,462,496
290,604,558
193,571,443
405,550,545
464,571,488
89,579,586
332,511,480
549,462,522
100,593,617
263,541,492
515,585,493
288,621,549
177,519,402
471,499,496
447,490,499
201,514,480
366,503,556
516,555,507
116,590,509
293,512,482
518,518,517
373,528,538
181,602,478
442,527,550
497,577,512
34,568,513
269,505,486
541,480,498
335,578,510
216,604,469
453,532,520
26,568,529
335,513,502
542,480,503
197,607,539
204,618,468
411,547,516
453,568,528
34,552,552
356,510,531
530,463,481
186,624,591
228,586,473
420,542,444
251,636,581
355,517,454
448,534,517
168,547,613
319,551,525
