#######################,###### LOG FILE #######,#######################
2009-01-15 17:50:51
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 74
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
384,655,481
416,634,491
405,618,482
408,569,488
389,629,474
347,521,494
343,596,462
361,495,422
347,511,447
262,778,571
346,543,424
312,505,415
390,513,449
144,696,608
465,484,487
344,551,490
307,491,423
412,511,446
349,539,443
367,551,448
347,544,450
348,571,439
