#######################,###### LOG FILE #######,#######################
2009-01-23 17:43:16
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 47
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
47,519,484
330,567,474
329,578,484
216,554,390
358,550,450
341,544,431
351,525,427
358,536,447
357,551,467
344,557,437
358,516,429
345,518,429
358,527,427
382,536,441
