#######################,###### LOG FILE #######,#######################
2009-01-22 17:31:26
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
108,589,496
454,572,510
488,522,515
577,501,778
534,782,647
515,644,594
519,568,520
487,653,518
482,697,509
490,684,507
482,670,525
506,680,558
506,655,535
492,675,527
505,672,510
502,674,529
499,670,531
508,673,544
495,674,539
495,676,538
499,676,533
494,675,545
494,678,542
498,672,530
494,663,528
505,671,527
501,675,532
502,673,535
