#######################,###### LOG FILE #######,#######################
2008-11-17 19:32:42
#######################,#######################,#######################
Idade:, 31
Altura:, 1.83
Peso:, 80
Sexo:, Masculino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
48,495,510
340,518,510
341,520,511
335,518,511
339,517,512
334,518,510
335,517,509
338,517,510
336,515,510
339,518,511
339,516,512
315,493,467
336,517,513
335,519,508
339,514,513
340,519,510
342,517,509
338,517,507
337,517,509
338,516,508
339,519,511
340,516,508
334,519,508
338,515,510
336,517,508
337,517,505
336,516,508
339,519,506
336,514,508
340,517,508
337,517,508
338,516,509
336,515,508
338,515,508
338,515,508
338,517,511
338,518,508
338,518,511
339,518,510
339,519,507
339,519,508
340,519,508
339,519,506
337,516,506
338,518,510
337,515,508
338,519,510
340,519,510
335,518,509
338,520,508
339,519,512
334,519,510
337,519,510
339,517,511
335,525,509
341,510,512
337,518,512
337,518,512
337,514,508
340,519,508
339,514,511
338,518,509
335,519,510
338,516,507
342,520,508
342,524,507
335,526,503
344,523,508
332,523,503
339,536,507
355,559,505
302,534,524
356,515,514
336,515,515
344,516,508
344,497,496
345,498,483
310,501,499
347,512,524
352,511,506
340,519,498
341,514,502
343,516,504
342,507,515
353,511,516
350,498,541
377,499,542
392,496,517
435,506,468
404,547,700
429,510,883
523,519,751
506,515,608
500,502,628
510,499,766
503,499,625
498,494,687
505,488,661
505,484,665
511,481,663
503,482,671
504,487,668
506,485,665
503,485,672
509,481,663
515,476,662
516,453,645
503,437,645
501,428,628
502,436,625
506,424,640
505,436,639
510,439,646
505,434,638
499,434,640
500,432,641
